image_file,episode_id,x_r,y_r,yaw_r,x_g,y_g,yaw_g,dX,dY,sin_dYaw,cos_dYaw,dist_to_goal,dist_home_to_goal,odom_linear_vel,odom_angular_vel,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,lidar_36,lidar_37,lidar_38,lidar_39,lidar_40,lidar_41,lidar_42,lidar_43,lidar_44,lidar_45,lidar_46,lidar_47,lidar_48,lidar_49,lidar_50,lidar_51,lidar_52,lidar_53,lidar_54,lidar_55,lidar_56,lidar_57,lidar_58,lidar_59,lidar_60,lidar_61,lidar_62,lidar_63,lidar_64,lidar_65,lidar_66,lidar_67,cmd_linear_vel,cmd_angular_vel
111317_988858.jpg,3,-24.1737,-0.0365,2.0466,-13.6386,2.6876,-0.0544,-2.4041,-10.6127,-0.8627,-0.5057,10.8816,30.5767,1.0,0.0,0.3634,0.37,0.3756,0.3815,0.3903,0.399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111318_188751.jpg,3,-24.2653,0.1412,2.0466,-13.6386,2.6876,-0.0544,-2.6041,-10.6127,-0.8627,-0.5057,10.9275,30.5767,1.0,0.0,0.3684,0.3737,0.3784,0.3864,0.3948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111318_388742.jpg,3,-24.3569,0.319,2.0466,-13.6386,2.6876,-0.0544,-2.8041,-10.6127,-0.8627,-0.5057,10.9769,30.5767,1.0,0.0,0.3746,0.3775,0.3832,0.3861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111318_588776.jpg,3,-24.4485,0.4968,2.0466,-13.6386,2.6876,-0.0544,-3.0041,-10.6127,-0.8627,-0.5057,11.0297,30.5767,1.0,0.0,0.3758,0.3812,0.3829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111318_788774.jpg,3,-24.5377,0.6742,2.0104,-13.6386,2.6876,-0.0544,-2.8171,-10.7195,-0.8804,-0.4742,11.0835,30.5767,0.9879,-0.3002,0.3785,0.3796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
111318_988778.jpg,3,-24.6137,0.8585,1.9168,-13.6386,2.6876,-0.0544,-2.0016,-10.945,-0.9209,-0.3898,11.1265,30.5767,0.9985,-0.4514,0.3697,0.3729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4913,1.0,1.0,1.0,1.0,1.0,0.4992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111319_188758.jpg,3,-24.6783,1.0465,1.8981,-13.6386,2.6876,-0.0544,-1.9951,-10.9813,-0.928,-0.3725,11.161,30.5767,0.9985,-0.0052,0.3669,0.3693,0.3684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4837,0.4791,1.0,1.0,1.0,0.4982,0.4875,0.4902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111319_388712.jpg,3,-24.7426,1.2358,1.8981,-13.6386,2.6876,-0.0544,-2.1951,-10.9813,-0.928,-0.3725,11.1985,30.5767,1.0,0.0,0.3673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4968,0.4758,0.4524,0.4884,1.0,1.0,1.0,0.4756,0.4653,0.4968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111319_589229.jpg,3,-24.8069,1.4252,1.8981,-13.6386,2.6876,-0.0544,-2.3951,-10.9813,-0.928,-0.3725,11.2394,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4915,0.4669,0.4484,0.4557,0.4737,1.0,1.0,0.4641,0.4529,0.4458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111319_788816.jpg,3,-24.8712,1.6146,1.8981,-13.6386,2.6876,-0.0544,-2.5951,-10.9813,-0.928,-0.3725,11.2837,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4846,0.46,0.4395,0.4344,0.4562,1.0,1.0,1.0,0.4409,0.4302,0.4626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111319_988797.jpg,3,-24.9355,1.804,1.8981,-13.6386,2.6876,-0.0544,-2.7951,-10.9813,-0.928,-0.3725,11.3314,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.478,0.453,0.4313,0.4102,0.4441,0.4516,1.0,1.0,0.4293,0.4177,0.4112,0.4473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111320_188782.jpg,3,-24.9998,1.9934,1.8981,-13.6386,2.6876,-0.0544,-2.9951,-10.9813,-0.928,-0.3725,11.3824,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669,0.4463,0.4214,0.3956,0.4351,0.4295,1.0,1.0,1.0,0.4054,0.3944,0.4274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111320_388718.jpg,3,-25.0641,2.1828,1.8981,-13.6386,2.6876,-0.0544,-3.1951,-10.9813,-0.928,-0.3725,11.4366,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669,0.4381,0.4128,0.3839,0.3995,0.4167,1.0,1.0,1.0,0.3932,0.3815,0.3819,0.4126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111320_588736.jpg,3,-25.1284,2.3721,1.8981,-13.6386,2.6876,-0.0544,-3.3951,-10.9813,-0.928,-0.3725,11.4941,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4625,0.4316,0.4025,0.3794,0.3859,0.4,1.0,1.0,1.0,0.3809,0.3686,0.3576,0.3915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111320_788833.jpg,3,-25.1927,2.5615,1.8981,-13.6386,2.6876,-0.0544,-3.5951,-10.9813,-0.928,-0.3725,11.5548,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4996,0.458,0.4242,0.3916,0.3604,0.3731,0.3864,0.395,1.0,1.0,0.3683,0.3555,0.344,0.3785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111320_988800.jpg,3,-25.257,2.7509,1.8981,-13.6386,2.6876,-0.0544,-3.7951,-10.9813,-0.928,-0.3725,11.6186,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4516,0.4159,0.3816,0.3482,0.3624,0.3741,0.3829,1.0,1.0,0.3557,0.3419,0.33,0.3565,0.3576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111321_188940.jpg,3,-25.3213,2.9403,1.8981,-13.6386,2.6876,-0.0544,-3.9951,-10.9813,-0.928,-0.3725,11.6854,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4465,0.4056,0.3714,0.3387,0.3524,0.3628,0.3721,1.0,1.0,0.3428,0.3283,0.3156,0.3169,0.3409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111321_388834.jpg,3,-25.3856,3.1297,1.8981,-13.6386,2.6876,-0.0544,-4.1951,-10.9813,-0.928,-0.3725,11.7553,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,0.4963,0.4431,0.3956,0.357,0.3358,0.3773,0.3527,0.3594,1.0,1.0,1.0,0.3141,0.3009,0.3012,0.3268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111321_588883.jpg,3,-25.4499,3.3191,1.8981,-13.6386,2.6876,-0.0544,-4.3951,-10.9813,-0.928,-0.3725,11.8281,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,0.4363,0.3855,0.3417,0.3295,0.365,0.344,0.3484,1.0,1.0,0.3147,0.2997,0.2855,0.2873,0.3123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111321_788760.jpg,3,-25.5142,3.5084,1.8981,-13.6386,2.6876,-0.0544,-4.5951,-10.9813,-0.928,-0.3725,11.9039,30.5767,1.0,0.0,1.0,1.0,1.0,0.4301,0.3707,0.3142,0.3238,0.35,0.3347,0.3398,1.0,1.0,0.2999,0.2832,0.2696,0.2925,0.2974,0.3022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111321_988770.jpg,3,-25.5785,3.6978,1.8981,-13.6386,2.6876,-0.0544,-4.7951,-10.9813,-0.928,-0.3725,11.9825,30.5767,1.0,0.0,1.0,1.0,0.4241,0.3494,0.3144,0.3188,0.3333,0.3259,1.0,1.0,1.0,0.2827,0.2664,0.255,0.2808,0.2819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111322_188831.jpg,3,-25.6428,3.8872,1.8981,-13.6386,2.6876,-0.0544,-4.9951,-10.9813,-0.928,-0.3725,12.0639,30.5767,1.0,0.0,1.0,0.3919,0.3306,0.3109,0.3607,0.3191,0.3245,1.0,1.0,1.0,0.2649,0.2472,0.2466,0.2714,0.2659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111322_388653.jpg,3,-25.707,4.0766,1.8981,-13.6386,2.6876,-0.0544,-5.1951,-10.9813,-0.928,-0.3725,12.1481,30.5767,1.0,0.0,0.3897,0.3057,0.308,0.3414,0.3135,0.3152,1.0,1.0,0.2656,0.2447,0.2328,0.2547,0.2622,0.2558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111322_588785.jpg,3,-25.7713,4.266,1.8981,-13.6386,2.6876,-0.0544,-5.3951,-10.9813,-0.928,-0.3725,12.235,30.5767,1.0,0.0,0.304,0.3963,0.3151,0.3074,1.0,1.0,1.0,0.2414,0.222,0.2272,0.2477,0.2428,0.2475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3633,0.3731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111322_792295.jpg,3,-25.8356,4.4554,1.8981,-13.6386,2.6876,-0.0544,-5.5951,-10.9813,-0.928,-0.3725,12.3245,30.5767,1.0,0.0,0.3809,0.3063,0.3087,1.0,1.0,0.241,0.214,0.218,0.2362,0.2396,0.2336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3259,0.333,0.2931,0.3041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111322_988740.jpg,3,-25.8999,4.6447,1.8981,-13.6386,2.6876,-0.0544,-5.7951,-10.9813,-0.928,-0.3725,12.4166,30.5767,1.0,0.0,0.3007,1.0,1.0,0.2411,0.2078,0.2107,0.2276,0.2319,0.2227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2524,1.0,0.2435,0.2435,1.0,1.0,1.0,0.0
111323_188653.jpg,3,-25.9642,4.8341,1.8981,-13.6386,2.6876,-0.0544,-5.9951,-10.9813,-0.928,-0.3725,12.5112,30.5767,1.0,0.0,1.0,0.2439,0.2035,0.2056,0.2211,0.2242,0.2147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111323_388631.jpg,3,-26.0285,5.0235,1.8981,-13.6386,2.6876,-0.0544,-6.1951,-10.9813,-0.928,-0.3725,12.6082,30.5767,1.0,0.0,0.201,0.2148,0.2165,0.2188,0.2085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111323_588743.jpg,3,-26.0928,5.2129,1.8981,-13.6386,2.6876,-0.0544,-6.3951,-10.9813,-0.928,-0.3725,12.7077,30.5767,1.0,0.0,0.2138,0.2152,0.2042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111323_792019.jpg,3,-26.1571,5.4023,1.8981,-13.6386,2.6876,-0.0544,-6.5951,-10.9813,-0.928,-0.3725,12.8095,30.5767,1.0,0.0,0.2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111323_988793.jpg,3,-26.2214,5.5917,1.8981,-13.6386,2.6876,-0.0544,-6.7951,-10.9813,-0.928,-0.3725,12.9136,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111324_188947.jpg,3,-26.2857,5.781,1.8981,-13.6386,2.6876,-0.0544,-6.9951,-10.9813,-0.928,-0.3725,13.0199,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4973,0.4758,0.4674,0.4924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111324_388784.jpg,3,-26.35,5.9704,1.8981,-13.6386,2.6876,-0.0544,-7.1951,-10.9813,-0.928,-0.3725,13.1285,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4914,0.4681,0.4432,0.4796,0.4868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111324_588701.jpg,3,-26.4143,6.1598,1.8981,-13.6386,2.6876,-0.0544,-7.3951,-10.9813,-0.928,-0.3725,13.2392,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4845,0.46,0.4395,0.446,0.4622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111324_788757.jpg,3,-26.4749,6.3485,1.8483,-13.6386,2.6876,-0.0544,-7.0375,-11.3422,-0.9454,-0.3258,13.3481,30.5767,0.9865,-0.3726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4969,0.4698,0.4446,0.4236,0.457,0.447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
111324_988717.jpg,3,-26.52,6.5432,1.7484,-13.6386,2.6876,-0.0544,-6.0714,-11.9973,-0.9732,-0.23,13.4461,30.5767,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.468,0.4456,0.4212,0.3996,0.4349,0.435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
